,review_id,star_rating,helpful_votes,total_votes
28889,RP8ZZ0P006UAY,1,1,1
60326,R35170E57VUNVR,1,5,12
68799,R194TVCKG9WAT4,2,0,5
85242,RAA5YH0DPH9CG,4,0,1
76681,R2ZUM39ERD1DM5,4,0,0
89566,R32UOQM8D76YAW,5,0,0
54577,R3F8AUFQRX3TAZ,4,1,1
81840,R39S93BQTLUB7N,3,1,5
87728,R2IPKD3QSJ0CFU,5,0,0
74014,R1NO5IFEAQRRGA,4,0,0
85954,RDCB3YMFBYRK8,4,0,1
88946,RYQN0AA3OJAOY,1,0,0
26172,R10D3N8QE8JJU8,5,1,5
57937,RRPV1L5D7ZIW6,1,0,0
49123,RXRRFGF7HIJQC,1,2,2
104457,R2BC02Q6MCS0I2,5,1,1
54185,R3T964UBH4A0FB,5,0,0
56593,R2CUTPSTDLJPEG,1,5,11
97112,R3SVW1KXKRJATR,4,0,0
41817,RMCMXDU1JXRNU,5,3,3
75730,R1IZ4KEJX0ZP61,5,0,0
27893,R34HIY05ANKV1L,2,1,1
47973,R2EKF4Z96VMDYC,5,0,0
131862,RSZIT42B9O060,5,0,0
41038,R35KYPEUE7SOVP,5,0,1
78496,R3E22MVD6J4PZX,5,0,1
98796,R1UIOYXP7EDQYZ,5,1,3
83017,R2FS6F76DSJ5ST,5,1,1
117788,R2ACRIBDMPA2JR,5,0,0
92820,R2F41U2MMY7G58,1,1,1
139979,RAGW0K6TEATDZ,3,1,1
10185,R23ZRQJBYASF5T,5,0,0
31658,R21ONLIEESTXXG,4,0,0
77657,R7OQXZYWA4SPT,5,0,0
35795,R1K5W8K6RN23VB,5,0,0
53882,R1J73JMMEVFLYA,1,0,0
62885,R2YAXM5B4GS55H,1,7,8
3496,R158XAO0PVL8KA,4,0,0
30841,R3TC7BD2YIN9Q3,5,2,2
75446,RGS1BQCV7JUY2,4,0,0
43843,R2130M29WXU2K8,2,8,8
29510,R10MCLYUNQ9XIJ,4,0,0
48969,R1JTWJWA17U5E7,4,0,0
11914,RA1RXPWQNYYS2,5,0,0
140203,R1MCBTTVXEBPP,4,3,4
23503,R39GSC1A8CVDRJ,5,2,3
87598,R1B6XW71CZIRWR,5,0,0
139925,R1Q5PI1V1MUFBQ,4,2,2
80038,R218S0BRC46S5Z,1,2,13
33471,R33AHN2YCXOGDW,5,0,0
51153,R31PQ6Q9G4BLIN,5,0,0
130795,R8BAY1W8B778K,5,1,4
6540,R993313A2CY61,5,0,0
71831,R1ZR01VX8WPITH,4,0,0
75600,R2PZ9IFFRS9S45,5,1,1
15552,R20C84HGUV2HUD,5,0,2
1223,RN1ZBF1EJ9VAT,4,0,0
67971,RLJJJ936ZLDRT,5,0,2
34025,R95RRWHWTT43G,3,2,3
38408,R2OHT6KO178EC6,5,0,0
53462,R3DUAZD9Z72REM,1,0,23
26177,R3UMWMVS685BEF,5,0,0
79083,R1ZWGMSXGBGZ6Q,5,0,0
96872,RBZPO1KO8GQ89,5,3,3
36849,R3OTARL5DZNP2J,1,5,6
74701,R1NKP2HTVJ2QGW,5,0,0
83428,R1YABB52KSV1YU,1,10,12
86860,R1NAIXW8Z6RS5S,5,1,9
31921,R2RE3Q6RQKKD3H,5,1,1
76460,R2AUA3JBCIM3VV,4,2,10
6749,R2R3UOU73V9N7Y,4,1,1
85071,RUXOBRICNE4T7,5,0,0
96981,R21G7O7R984HZB,3,4,4
10559,R3J8CHW907DELQ,5,0,1
68462,R1HFCO9L7Z3YK2,5,0,0
2169,R19ZEDQQEO5YN0,5,0,0
54103,R320M15D9230FF,5,0,0
73880,R13W5J4RBGK3A,3,1,1
103642,R2Q2EHED2I8Q14,5,0,0
33726,R73NPD63Y8VYF,3,0,0
8132,R2KO0PI3DGA1KE,4,0,1
46818,R2ZAQNIOEQZFZ4,5,0,0
57222,RTUXII7Z5JHI1,5,0,0
58141,RGZ1OOYUDN5HG,4,0,0
587,R271XZKUGWAB5R,5,0,0
61752,R1PNTAPA6SMVB7,5,0,0
142798,R1KYMYSP7FC95Y,3,6,6
94613,R1V35W0ARUKOYA,3,0,0
66618,RGBFRYQUFJMMP,2,1,1
87341,RW81N33NJTSZ7,4,0,1
141133,R312G13HU4761N,5,0,0
13248,R34AQSBK4KTGY1,5,0,0
54413,R1NKC13S3KV6VS,3,0,0
4956,R36C2J3BOSL1OC,5,0,0
37781,R27C9HMYY8B424,1,21,23
21423,R34WEY6JS1UJPL,1,2,2
383,R18FHK3M8C3K47,5,0,0
10302,R1SUDR1E90HZ6Y,5,1,2
84571,R3HQ9OQC16WBU4,5,0,0
4419,R8NF2I3FNX5EC,2,0,3
81242,R1QGGLSUW2H3SG,1,1,4
29221,R4B24OH09V80R,5,0,0
64113,R6SGQJJOMW1IW,5,0,0
47807,R20EYN3SSEWEP1,5,0,0
112323,R1CWO7AQN5PHSY,4,0,0
80228,R2UHE77WJHTW3E,5,0,0
27077,RG77ZMB6KA6TT,5,0,0
56540,R2A4MR13PKMLS1,1,0,0
99456,R23OVRWMA8N97B,2,2,3
47210,R1BH6E774H8AG7,5,0,0
101294,RD7E3QBF81YMY,5,0,0
138806,R28M71URQ1WEXQ,4,5,5
129607,R30G9OQW1JCOD4,1,2,3
65102,R3RK3IIMD9V5M2,4,0,0
24603,R3JUWY894GNA7O,1,1,1
137653,R1POH3RNYV13AU,5,0,0
18356,R2EQOZO6OLL452,5,0,0
143833,R1IPY4VNFVCOEQ,4,8,11
79245,R31978EXUK0NHK,4,0,0
57592,R131268NK62YDG,1,1,1
48960,R1ILMMRT8CAJ0M,2,30,36
38467,R1VAYBCYCS0K38,5,0,0
125965,R2QE6T0QHARCC7,4,0,0
14029,R2QNTNYVP9XUDF,1,0,0
57553,R27ULBP7H5RSKY,5,1,1
130057,R6SNF3GJNUAED,5,1,2
42331,R2MMPJ8SJ9KBYS,5,0,0
15645,R1ARZIEYL676JJ,5,0,1
43217,R3DQ1TQXFFI9QJ,5,0,5
140227,R21MX24ERM5F46,4,2,4
87549,R3FEXNO0IWJSZQ,1,1,3
57193,R2RTH9W1T3MKJY,1,0,0
43004,RMH6YCT0P7FVR,5,0,0
43490,RSUCJF2L5F0HO,5,0,0
1720,R351U80LO86MN6,4,0,0
117382,R243T1FZW8K396,5,0,0
46280,R3DDYER8HBQ4PS,5,0,0
55660,R1M80RDDP34J5A,5,1,1
62928,R241V7RJQDWXXE,1,1,1
96456,R17RV11NHG1ND5,2,0,1
59785,R3LJ7QFHNG82Q5,1,2,2
3900,R6QHAHOA17884,4,0,0
133355,R2X53OX52JUGH4,4,1,1
63943,RMHBM4BOF9WRR,2,0,1
54594,R25AD80HQIJLRZ,4,0,0
64292,R3VNTJXDD3ME0D,5,0,0
48801,R1B9KHCZXKEZIN,2,1,4
117805,R1C71MFPFJ38JV,4,0,0
94646,R3DNTUN22M7JV7,4,0,0
9895,R3RWGY8C4Z8CIK,1,0,2
47448,R1CYYBBPVOWUOI,4,0,0
57254,R2DB87JJ4QKVO4,2,0,0
142447,RNI2JDLBAY5YQ,5,8,11
4050,RI6OS76X3492N,1,3,3
85003,R20CSXWFAVSON0,5,0,0
23041,R2RG9K4DWLGITG,4,0,2
14122,R31C1MW0NEJ6CH,1,1,2
18437,R3IT9YKINTS0RV,4,0,2
79982,R3KATD3PHQP0M,5,0,0
100003,R12HO9XWOPL514,1,2,2
125640,R3MKMGNCUVYR46,3,2,8
79317,R165BI3WXBGQHX,5,0,0
53399,R1KXKEQH65MBNH,5,0,1
138236,R3DZHNRCDSE1QB,5,1,2
96620,R3MPCOE60T9VGF,4,0,0
70097,R387R5FVZVNYJU,4,0,0
56153,RMTIKD3UXSWKD,5,0,0
47516,R2FXPI16CPWV1U,4,0,0
31753,R3PXGLA9QK2P29,3,0,0
71596,R3I77RZ2S04DI8,5,0,0
86238,R29FHR3H1TUHTB,5,0,3
87300,R27TAZHRL2XWID,5,0,1
140898,RK3R548UCDYB8,5,9,10
84732,R3OL655NM25V7Z,5,2,4
37996,R37S1CGAVWURYT,5,0,1
112974,R2206OB029RJ9C,1,0,3
25206,R38P9RDL748UHT,5,0,0
71562,R2CXBISPECC2LU,5,0,0
131583,RMDIOX13RFGHI,5,0,0
139111,R2KAHJNUEHXDP7,5,4,4
104285,R26EGA2TVEA1NA,5,1,2
38644,R25PTQF8U3JLT5,5,0,0
53201,R3H63DHX2H119R,3,0,0
67224,RZDJB55JXBL0U,5,0,0
56257,R3P4PIHB4AXWNC,1,1,1
24686,R3GHQTYTS0BCP9,5,0,0
22216,R3PEYNJJP2IK45,5,0,0
95150,R3FTNQZ9WR4L3M,2,15,16
144511,RIOIIBN812C1H,5,7,12
47011,R33VUHQ9R0RTL0,5,0,0
90685,R23QPYSCY5OGSQ,5,0,0
9386,R3Q2UUBBZVUV1K,5,13,14
29196,REO9AZQ3ECUYP,1,7,7
9700,R1X1LV1RUREDN,3,0,0
6152,RB3PSNWKDV2ZN,1,0,0
84480,R18FXQN6BKFEHG,5,0,0
91138,R38PTU3IPV0DEI,5,0,0
21087,R38T0CU0NKA99T,5,0,0
90845,R10LP5CM02NL4A,4,0,0
23918,R4OY8ZLCLRIW7,1,4,4
48052,R2HHDOSKS5SO76,5,0,0
6964,R21Z9N66R5TGGU,5,0,0
14829,R9C48N58G0F5,3,0,0
56881,R2RIMGUA8BMZSX,5,0,0
9549,R33KH5DSGQIJ4R,5,0,0
61081,R3M42HU92QFUC,5,0,0
38820,R1ELHU3RIFQK8R,5,0,0
28473,R2PJUWU9U3GOBF,5,0,0
138659,R1WHEO91YFE4SO,5,0,0
37566,REPQC4JQZPMXN,5,0,0
119501,RTT6KCDQWBJ50,5,1,1
50376,R2RO5UF64D7K0V,5,0,0
7125,R2BDZQE9KW7CIZ,1,0,0
10663,RHZ9MPDJHTB45,1,1,2
75006,R29IX17G3Y6GTF,5,17,20
14516,R1OM7CZZI8KH5E,5,0,0
29778,RC5SP7TGH1ENY,4,0,0
58336,RZIPGEN463FUA,5,0,0
127210,RKK9M15JS01RT,2,0,2
19760,R3BPTJD9ILWWRG,1,0,10
101893,R3BCF6HAMAKPPS,5,5,7
44217,R3U76TG9KNT5JK,1,1,2
133143,RHILMXCQI5ITZ,5,0,0
26539,RBTJBG6V8052J,4,1,4
29736,R2TOHP6PCWYAO3,4,0,0
11015,R2RZHAOBRH6QIA,1,2,2
11676,R19OHZ49ESJFR6,4,0,1
75612,R1XBEZ4I9PG4Z4,3,3,3
28967,R2A692GI9DPL8B,1,0,1
54701,R2SHGCT015752Y,1,1,5
94651,R1WQHQOMTI4DPZ,5,0,2
68678,R3GIJHSW229R5J,5,0,0
111844,R3ELUTQMNKWZAC,1,3,17
79494,R1BMDRJMK7KJIJ,5,0,0
79941,R2FJ9KQKH4YT0U,3,36,42
133806,R24O9C14R7KM8M,5,7,7
99417,R2FOTSYH9PID0U,2,0,0
9510,R26JOFQCLBE044,5,0,1
9894,RSESXDHTZOKTH,5,0,0
18096,R2887UFSYELU6K,3,22,28
98615,REIZCDGPGB8OB,5,4,4
909,RUEN9XPTQPTXO,5,0,0
64756,R1N7S4Q11MZ8LW,5,0,0
94065,R3JSXJQ4MNT2VX,5,0,0
63727,R19EP5PV6DYQ4I,5,0,0
94157,RAYJNUDCXSOQ8,5,0,0
23861,RWKU3G909YIBS,1,0,0
56311,R3RN79FCGHB7EA,1,0,0
61229,R2ND4F9CLVKJMS,1,0,2
33494,R1M1MPZEEODV4M,5,0,2
70329,RFKQCN2O1J7S9,1,7,7
97782,R3CN4O7SNK4BW1,3,0,1
80692,R31W4MW46A04PO,1,2,3
85396,RE0X84PAD03LA,1,0,1
1001,R3ARGP04X4AIJJ,5,0,0
122754,RS6E66S9BJ4BS,5,0,0
43451,R1CY27NWPQ9HVM,5,0,1
46320,R34QEET48RACI9,4,0,0
57783,R3A9U38JNSWWSU,4,0,0
9412,R2FWOT4AQ0DWEB,1,0,1
143944,R2DS8EBAROSPTM,4,0,0
50549,R1HHE2DNLQ0GGP,4,0,0
144446,R1HA9Q08YVBX72,5,2,2
87312,R2NNA6CADGWU69,1,1,6
56982,R25TLMA849PJ97,2,3,11
87268,R1I85MOYMYEYFX,5,0,0
17037,R37QL3PWZCO2JU,4,1,1
52260,R34C6EUWKRO63H,5,0,0
137222,R14XD3JHMR3MV8,5,4,4
133815,R3R88D9GM6UKXC,1,1,5
280,R2BXQY1G3DCF7X,4,0,0
144399,R2ZYF5I0EW040Q,1,3,8
86635,RKBSU1WHIKEMQ,2,0,0
57179,R3K46J2D49E8LL,4,0,0
1245,R2SNVG8EXLBL9O,5,0,0
13124,R1ET3UVW7CQLWJ,5,0,0
95979,R26FQXTKVHHLNN,5,0,0
78769,R330WKY90L4MEB,5,1,4
103225,RJVJHO4TVB043,1,12,12
25704,R4E746TTY6TR0,1,0,1
111776,RVDDB5NK0EFVU,1,6,22
37366,R23J1LLUKNE4XJ,5,0,0
102707,R55WYUDY7P24T,3,0,0
32977,R3IVRBRWAIBLXZ,5,0,0
107483,RESJZL9F8UOTB,2,4,5
66851,R30344NSMDPAQH,5,0,0
142000,R3TSDGEENE74P6,5,28,28
100529,R2BJ5O24WI1M2Y,1,5,5
23102,R2ZPPXJ48LXTJ3,1,2,2
18157,R1VJJHIQ05BM2F,3,0,0
27871,RF9WHGM0SL4LZ,5,0,9
16061,R379JB86I0XJG4,5,0,0
36259,R2ZZ19XNUWVNND,5,0,0
53785,R2YENVQX9S7YW2,1,0,0
71072,R356NU2JOTAS4P,5,0,0
13612,R20P231VHIN9IH,5,0,0
55110,R1FP0YOSLJXKC,5,0,0
87594,R2N92T9EQCI0XR,4,0,0
7717,R37PGML592Z72H,5,4,4
80265,RL64B4XX3XLQ4,5,0,0
103499,R7U6BINJ7HKW5,1,12,13
86485,R36W3E5XMV819X,5,0,0
54373,R3I13KCX4TYCQM,1,0,0
19830,R3F5MMU6GDSM96,1,2,2
129162,R1KHBIZKSQRZWM,1,2,4
91841,R25R0CE0NCFDO8,1,0,0
66051,R2YD3F4PAGY0GN,5,1,1
41505,R3LTSD8BUR5SNF,5,0,0
111006,R2QVQU67Z1GHQK,5,0,0
72864,R1AJRUSQHUECUE,1,0,1
39371,R3FFXJBJX0MI2E,1,197,203
13219,R1RGUYZJD7LWQQ,1,0,0
60117,RD34X9PX1G88U,4,0,0
86466,R3FOBY4C679PGD,5,0,0
107929,R1U7D2WDGXVPC6,1,4,4
67955,R3PRSTSA04WZ60,5,0,0
12193,R1FPI2T2JAUL9I,5,0,1
78226,R1OVLRHGF8EW40,5,1,1
34479,R385BEUD7HE2TN,5,0,0
10904,R2NJWXHJMH365N,1,0,1
88537,RLD5WV59T8PPE,4,0,0
100383,R15OYQAHJSEK3,4,0,0
112292,RODT9LWGKLI0W,5,4,4
64737,R1U44XR0H1VQCP,4,0,0
107951,R1AHTA7AXP9PH1,1,2,3
73238,R3UGCD2IGX19I0,3,0,1
27830,R2AR8LOTNT4TY9,5,0,1
46442,R3H1SIY9V6MMH3,5,0,0
47558,R38JGJIP9UQFKB,5,0,0
14045,R1PEZGCXKZI3OY,4,1,2
32963,R3MAELO4IIXU7N,5,1,8
67882,RQK4S9MR6VVZB,1,3,7
131764,R3V45KCFJSOP0U,3,0,0
73347,RRNCW3L9H0WH5,1,4,6
26286,R3Q74D4MQWXAEM,5,0,0
130691,R39RLT2YC8U23D,1,2,7
837,R3SN8I8EMGQ64W,5,0,0
73053,R3B1B65VEWI5E9,1,2,3
77012,R1MYKP9R3M67PE,5,1,3
54174,R1BPWQB1GHXEAB,5,0,0
70725,RA7FG385W7QNH,1,1,1
11571,R2A3ID049OOA0U,1,0,1
78841,R39HLX37S4MWXI,1,3,12
97552,R2JP94HAX2L21Z,3,0,0
33688,R3S2DF69QEIE5J,5,0,0
59743,R28PTLUGFB14A9,4,0,0
80913,R2NP8QR3E1450R,5,1,2
50518,R1AENHRZRMLWIO,5,0,0
7318,RLPWOP4YVYRGU,1,0,1
31341,R168GB0O470I83,3,0,0
139102,R2ZB3OEBZDOMXB,5,0,0
42617,R3TUV8W9UWJW1P,4,0,0
34093,R3FX36QIMW6T2U,1,8,9
48085,R3VR1WKY5VCE4D,4,0,0
49139,R6MSCK9TNR09,5,0,0
30253,RUGN0J9RPKA9I,1,9,9
36922,R3LE7TGFR233S,5,5,7
32009,R12RFLAB8PDGU9,5,0,0
68029,R3NBA2CKF8VZMB,5,0,0
55532,R2X7XJKMFQDIPF,3,0,1
13180,R6WDYRGB503KA,1,2,3
50722,R2HIJ3SYUCIT5J,4,0,0
115812,R3C81U6KREFZX5,3,0,0
20556,R2GQFC356P42EK,5,0,0
55440,R2HGQLOV1L821W,5,0,0
63287,R2N24IVEE6KU1N,5,0,0
115332,R2O6BNTLTNSIDE,1,2,4
22570,R3VVI2QWHC0FAQ,5,0,2
56707,R38KF27NKNKNRJ,1,2,2
111101,R1534NWOSHU8K4,5,0,0
68830,R20V4QTQP2S3BY,5,0,0
120103,R2436D7X3XWE9A,5,5,6
77547,RHKGH7AFX2ECW,4,0,0
127262,R1XPGK7U24PUY,4,0,0
98868,R2F3VFXU8QVLBV,1,0,0
45711,RKAY40Y810KC1,5,0,0
4806,R1B1FPARW5ZGXO,1,1,1
76541,R3B71PCLEX8KA9,4,1,1
121192,R1I8G5X8U54A28,5,5,10
6875,RR9AFFZP4YDLE,5,0,0
57831,RSJS7EFK492QD,5,1,1
8231,RJ871EAM0676V,4,0,0
88643,R2LA3UMN47JUX4,4,0,2
27008,R32ARE1TNFUZBH,4,1,6
103666,RQD4BIINZF1SQ,4,1,1
30683,R3OJ7LXT6J5EYC,5,0,0
112,RZV7AQCYEAFD8,3,0,0
86304,R2O73RD53TN4YY,5,0,0
81869,R3EV3J0FSFTHEK,5,0,0
65270,R1BPE0V3CTCHKI,5,0,0
9974,R2FDI708BKA0KG,5,0,0
47116,R8X28LIBXAXFM,5,0,0
22762,RBFMEAHEV9OK0,5,0,0
99927,R1GY6GZFNI40TB,2,3,3
57405,R3KG4EYXZTA6UF,5,0,0
104587,RTHKP8KN5MH7J,1,2,2
28618,R21V50J9US6AV8,5,1,2
92906,ROV63YYL3M2G1,4,0,0
5073,R2PY12UFCI8U9N,2,1,1
26000,RXNCFH034UWHG,4,0,0
112901,R1D9RUBD8Q9YXV,5,0,0
91384,R1ZQQGRBWRZ9DB,1,2,2
58972,R1FYGRKIFFPJSV,5,0,0
118746,R6HPGKOEXPIME,5,1,1
35789,RNT3PGRK2M753,5,0,0
71345,R2YR2JR42YVS0W,5,0,0
21049,R3QMU3A65YFX1H,5,0,1
15172,R3M7WSI2B0OAZB,4,4,4
127153,RE5X44IVZ2WJZ,5,3,3
51335,R6QX6MW2CW4WM,1,0,0
105135,R1ILV0RKESW8FM,5,0,0
90768,R37WDIPMTP062I,2,0,0
12659,RDUVCSZFVOHT9,5,0,2
29500,R1BSMXGUKMLEGK,1,0,0
138516,R2R9D858WGICV,5,0,0
37545,R23UT7DGQXM5GI,1,0,0
74487,R2R6Z432VT7LLZ,5,0,0
71787,R2V8UCVOS7KCTS,5,3,3
55181,R10VPDOESK8SZO,5,0,0
119143,R22WC3LZBE92KM,1,0,1
28264,RUD74GES6KTAW,1,8,11
16922,R36QFGZFZSSZ0L,4,6,6
101777,R1WMDPTVCHIYWB,3,2,2
28297,R1OT9X4U1I59NL,5,0,0
80174,R3FX9AL8OLF40H,5,0,0
5103,RSINCXKDDZMTN,5,0,0
49807,R8EPRPWY5EJVL,4,0,0
61552,R9KEUAS2DO7DG,5,0,0
87081,R3EAUANA6XV9K6,3,0,0
4654,R1WG1KFOB3WDP2,5,4,4
124076,RMVX59E4OIXO3,4,0,0
58877,R1B5CWSZFFG5F9,3,0,0
36571,R2I5H0XARLYZ86,1,1,2
5299,R14JPMS983MBI1,1,0,0
26049,R20G2FUNOBHMDT,1,1,1
12332,R28CT4M28WN229,5,0,0
58582,RX837KACDCZIJ,1,6,11
34853,R1AYO04PAHSLEL,5,0,0
74811,RJQ22FELUPEJ3,5,0,0
76300,R1UBX5SA4KUAMS,1,13,14
92928,R2YKYUWEGPIH2Q,5,0,0
37848,R2G9BBYET82N6C,5,0,0
59661,RD19OYH3NFZTH,1,2,2
1201,RC8E9RQMBBJHM,4,1,1
8435,R3NOQLW3C8H2PR,1,1,1
101799,R1JWC58TQGCO18,1,6,14
116278,R3RFJ6ODV5VSV,5,0,0
37365,R87OM050M7TB4,4,1,3
16627,RQNSIFG5LK1BH,4,0,0
100834,RV82FASQ1LXB2,1,1,3
24414,R3U52VGJ18PNDN,1,1,1
38824,R1IA8M2DB3GLO1,1,0,0
74256,R20FW9IOUR8YTP,1,0,1
84017,RWJ14QJOXWCEO,4,0,5
97563,R38TV8I2D722MX,5,0,0
35031,R3JOHYEFMROLB3,5,0,0
70972,R1SEMJYQE5E6QD,5,0,0
55074,RBSRUO5Y0Q2WN,5,1,3
15966,R3E9A12NBHV4K1,4,0,0
71552,R3S4OO3S8RLPV5,5,0,0
138558,R1LOOIAC61VSEF,5,0,1
47378,R3LJNGU2N9PGK5,5,0,0
51853,R3KTYL2XJEZJSM,5,0,0
79484,R2LPCEMSJHUDDQ,1,8,8
121438,R17PD379UR87JB,4,8,9
56076,R2LNGMAM7X9HAZ,1,5,10
59602,R3EPZHWLHBSQRV,5,0,0
52110,R1TTCSVZRA29CM,5,1,1
40337,R1TEK4W1CNK01O,4,1,1
95598,R2FVQPGAHTU318,5,0,0
23462,RS3U97IJA43NE,5,0,0
97530,R9CQSWBDPXG75,3,0,0
71127,R2EH4W4CEXYFGW,3,9,17
74033,R1HUYPPC2M4VF4,2,0,0
96561,RWDVFRKKDF55V,5,0,0
42,R18SZHHBBYRC6T,5,0,0
53005,R16R83FQ88UYMY,5,0,0
35139,R1TXYDKSLEW79D,1,5,5
22155,RU7WQRT1J69KC,4,0,1
139685,R2CIBPA0RFJJ60,5,1,1
131644,R34OZYSQT44QUW,2,0,1
13231,R2KCQJX8NOU7X4,3,0,1
48836,R1PQRSUI6475W3,5,0,1
21013,R3PFH9DHZF6946,5,0,0
78403,R3OMYNOF7NRPLP,1,0,0
84927,RPAR6VYDI3KJ1,5,4,5
95975,R1HRMYYSD91W9R,3,0,0
98299,R1U8ABD0BMCCSS,1,25,25
48777,R3UXTG2X5PA8RT,4,0,0
60782,R3GPVFLLGMHSHY,3,0,0
68796,R2S9A3CR6MI17V,5,1,2
38651,RY49S97ZCC0EM,5,0,1
130552,R3I3GL27G95XIV,5,1,1
34755,R16SN61CILY5J0,1,23,26
58359,R22AX9K6UGAF2R,5,0,0
17914,R18PS8NF3JYJZ0,5,0,0
134912,RROGYN9BX45Y8,1,1,15
104499,R1U01A3NX7KDTT,3,0,0
17701,R3I0PL5EQKIRZG,5,0,0
114549,R3A7MXBNZJH0AR,5,0,0
105737,R32JFF539JEOZC,5,0,1
84269,R2E0E49J6TU1CX,5,0,0
62304,R1FJGDGU4J0E6G,5,0,0
62172,R2N3H4T6LGEFH5,5,0,0
39170,R3TNPPUWYQK76Q,1,1,9
25010,R24I6O5GPVVXHP,5,1,1
136827,RBYWKF5JTPB8B,5,0,1
10425,R39GTXG7Q542Y3,5,0,0
98451,R1P4Y8ZC9I58G9,5,0,0
76458,R22CUO0DLRMSFU,5,0,0
75469,R37D1ZKCBQ8IOL,5,0,0
93274,R2REWH6B7T9APR,5,3,5
9914,R1ZHP4VWJZW1KS,4,0,0
49460,R3SAB4MWDAVC2V,5,0,0
119484,R4POHWEDGYHL6,5,0,0
65466,R20NVXCO4V74F0,1,1,2
62403,RFI1W6P9LG8Z7,2,0,1
875,R2LFXNDDVW69QA,5,0,1
17899,R1YJFM1C3TWLV,1,1,1
58831,RU3YNGNVRKCG2,4,1,1
19716,R3SBN2QWOUN3A7,3,2,5
59210,RD1WBXGL93F8G,5,0,0
100108,R1RO3ZZ7DFMREW,5,0,0
116302,RPVTSQJE1AO0L,3,0,0
53275,R1H1N8CB0080C5,4,0,0
15057,R3KCSE3UV274CY,3,0,0
34897,R1BNX1IA5XV1JU,1,0,0
52761,R2SUG9T0V7H5EQ,5,0,0
108480,R11FE9VC8MMPMP,1,2,5
38783,R27LQEJYWKQFJZ,5,0,0
73218,R2WQ2ZXYZK3K3G,5,1,1
134067,R2Z7JCIKCHZARQ,5,3,8
80704,R2VEG4DIDCOWE4,5,0,0
24372,RAKJJW2GPN8KE,2,0,1
87331,RTM1EJ1ZT6WEZ,3,1,1
49464,R2D16GNH1ANI0O,2,0,0
125732,R2AGOU9OIKU5C0,5,1,1
19668,RVRL6CI00RCI2,3,0,1
134025,R3ONRI73727CKQ,4,21,21
64861,R3LF06QBU8VBTA,5,0,0
125528,R39274QL3PE9TC,5,4,4
13481,RTZAO91NXMPQ9,5,0,0
25774,R35Y2WWSOQT0SN,5,0,0
114276,RK5AEA7Q4EMZQ,3,0,1
57492,R2AOWXXU1NZUZR,4,0,0
94544,R66SKFMSW1VGF,5,0,0
132747,R39AAYJMWZTVFO,5,0,1
16099,R3ST4ADO5S5FHR,2,0,0
60458,R1QV94EGKUH5K,5,0,1
16580,R3K08JS3M4ABGP,5,0,0
1899,RKUWQPK4Y1FBS,5,0,0
55788,R2I9I3K5HXW2QD,5,0,0
30092,R2186N4BP5Q0QF,5,0,0
16274,R1ZCV6S7UMI2I7,1,1,1
26960,R1LANQNC807L8C,4,0,0
103549,R2D1MY71A3F26K,1,1,2
97281,R29I5QEHW6Z5ER,1,0,0
82265,R37SC3DJ353I4U,5,2,2
45329,R2K8LXQWCEZXHY,5,1,1
74002,R14M48KRY01L77,4,0,0
36029,R2TSVYSMJEMD8J,1,1,3
86628,R3BHGP5PQ26A54,5,2,2
25136,R39636PLOMBVPW,5,0,8
44958,R2YOIO50YYEKRW,4,0,2
77324,R2NTZGT8EHJZ1T,1,10,13
118577,R3ADW89GNH8TCA,4,0,0
93002,RKVWQJVHZCVBE,1,3,3
89780,RWNDZXFNPIUHK,5,0,0
47732,ROZ7AJRIZ4RYS,4,0,0
70464,R7C7DWPD3L62N,5,0,0
4491,R1YW82JGYDNXVE,1,0,0
687,RPHVN4N4U9BCU,5,0,0
6436,R1R2A8M6MIGC6V,5,2,2
88642,R17YHN93C1XN62,3,4,22
35490,RK9YRJPITJQAH,5,0,1
18528,R2KG486ZEE39W5,5,0,0
80281,RV9L6GNFD0N3,5,0,0
73964,RKVW4ESNXAPK4,4,1,1
16715,R18RV4KJID97D0,5,0,1
35926,R266GBB5H1YL8X,5,0,0
14031,R2B4KK1GEH9IAD,1,3,12
106649,R1427GCBDHDWZK,1,2,2
13854,R35A5AO4V58NFS,4,1,2
100276,R339XS7OVJCWOP,3,2,2
19007,RN2UKPVUBW83,5,0,0
99922,RIXCBDCBXPZOI,1,2,2
31646,RZLDP3ES1XMX0,2,0,1
31437,R1QXPLRSXBL8Q7,2,0,3
61096,R15EP8D9M7YG7K,3,0,0
68309,R23IN41A9F1JJG,5,0,1
99432,R38RY6L3EENUH5,5,0,1
77791,RDZ5RKWLYSTUI,5,0,0
49206,R2QF9J5P7R0GKZ,1,1,1
68630,R4RXEUMI1MIZA,5,1,2
138957,R3G2U9BW26LJWX,1,5,15
141204,RIBDOTIGJMS95,5,5,5
70886,R3CTDPWTS26WZF,5,0,2
80837,RYL07UM6M73QU,1,9,9
15718,R62N9NMHECBO0,5,0,0
15447,R101N8LYHJJA95,3,0,1
9121,R4YDT5FB9KIGB,5,0,1
80953,R39ZXENVZH9PJ8,5,0,0
31843,R211L8A5RT3G7U,4,0,0
17301,R1KN1S7URQQXCZ,5,0,1
55582,R1M2NFV7JPAZBH,2,0,0
136162,R1423ZBKE3767A,4,0,0
52120,R2VHQK2HNNM01P,4,0,0
63047,R36BZNVLMCMLA5,4,1,1
24449,R3OWG0YMWG2S7X,5,0,0
